Dates,Betafolio 0,Betafolio 10,Betafolio 20,Betafolio 30,Betafolio 40,Betafolio 50,Betafolio 60,Betafolio 70,Betafolio 80,Betafolio 90,Betafolio 100,Inflation
01/02/1968,0.001733536,0.000745985,-0.000240781,-0.001228332,-0.002215883,-0.00320265,-0.004190985,-0.005177752,-0.006164587,-0.007152854,-0.008139621,0
01/03/1968,0.009073733,0.010225154,0.011376845,0.012528266,0.013679687,0.014831378,0.015982528,0.017134219,0.018284927,0.019437061,0.020588752,0.009259259
01/04/1968,0.006020917,0.012959393,0.019898772,0.026837248,0.033775724,0.040715103,0.047652676,0.054592055,0.061529288,0.068469007,0.075408386,0.009174312
01/05/1968,-0.003379632,-0.000694971,0.001991079,0.004675741,0.007360402,0.010046452,0.012729725,0.015415775,0.018100007,0.020785098,0.023471148,0.009090909
01/06/1968,-0.006446309,-0.004480291,-0.002508933,-0.000542915,0.001423103,0.00339446,0.005355139,0.007326496,0.009295579,0.011258532,0.01322989,0
01/07/1968,0.022328873,0.020145596,0.017959371,0.015776094,0.013592817,0.011406592,0.009226263,0.007040038,0.004851429,0.002673484,0.000487258,0
01/08/1968,-0.009985408,-0.006645683,-0.003301961,3.78E-05,0.003377489,0.006721211,0.01005694,0.013400661,0.016742191,0.020080112,0.023423833,0
01/09/1968,0.015362942,0.017214457,0.019062347,0.020913861,0.022765376,0.024613266,0.026468404,0.028316295,0.030162837,0.032019323,0.033867214,0
01/10/1968,0.002436843,0.003219313,0.004001008,0.004783478,0.005565949,0.006347644,0.007130889,0.007912584,0.008693528,0.009477525,0.01025922,0.009009009
01/11/1968,-0.010208825,-0.005685266,-0.001159276,0.003364283,0.007887841,0.012413831,0.016934959,0.021460949,0.025986804,0.030508067,0.035034057,0
01/12/1968,-0.013080209,-0.012134149,-0.011187725,-0.010241665,-0.009295605,-0.008349181,-0.007403484,-0.006457061,-0.005513939,-0.00456494,-0.003618516,0.008928571
01/01/1969,-0.012511229,-0.008816466,-0.005117674,-0.001422911,0.002271852,0.005970644,0.009661379,0.013360171,0.017056091,0.020749697,0.024448489,0.008849558
01/02/1969,-0.017363558,-0.018422518,-0.019476091,-0.02053505,-0.02159401,-0.022647582,-0.023711929,-0.024765502,-0.025816224,-0.026883421,-0.027936993,0
01/03/1969,0.014871628,0.015420639,0.01596645,0.016515461,0.017064471,0.017610283,0.018162492,0.018708303,0.019257318,0.019806324,0.020352136,0.00877193
01/04/1969,-0.001823002,-0.00059431,0.000637382,0.001866074,0.003094765,0.004326458,0.005552148,0.006783841,0.008017352,0.009241223,0.010472916,0.008695652
01/05/1969,-0.024485861,-0.022442415,-0.020395276,-0.01835183,-0.016308383,-0.014261244,-0.012221491,-0.010174352,-0.008124412,-0.006087459,-0.00404032,0
01/06/1969,0.013212201,0.007150543,0.001085233,-0.004976425,-0.011038083,-0.017103393,-0.023161399,-0.029226709,-0.035288467,-0.041350025,-0.047415335,0.00862069
01/07/1969,0.010044176,0.004534425,-0.000975855,-0.006485605,-0.011995355,-0.017505635,-0.023014856,-0.028525136,-0.034033944,-0.039544637,-0.045054917,-0.008547009
01/08/1969,-0.012488419,-0.007423043,-0.002354182,0.002711195,0.007776572,0.012845433,0.017907326,0.022976186,0.028044638,0.03310694,0.038175801,0
01/09/1969,0.011671503,0.009678343,0.007676741,0.005683582,0.003690422,0.00168882,-0.000295896,-0.002297499,-0.004300537,-0.006283817,-0.00828542,0.00862069
01/10/1969,0.032808746,0.032194833,0.031578343,0.03096443,0.030350518,0.029734027,0.029122693,0.028506202,0.027890154,0.027278378,0.026661887,0.008547009
01/11/1969,-0.019411156,-0.018697011,-0.017979933,-0.017265787,-0.016551642,-0.015834564,-0.015123351,-0.014406273,-0.013690814,-0.012977982,-0.012260904,0
01/12/1969,0.00476239,0.003648589,0.002529423,0.001415623,0.000301823,-0.000817344,-0.001925778,-0.003044944,-0.004163945,-0.005272544,-0.006391711,0.008474576
01/01/1970,0.005723189,0.002790761,-0.00014081,-0.003073239,-0.006005667,-0.008937238,-0.011870525,-0.014802096,-0.017738307,-0.020666953,-0.023598524,0.008403361
01/02/1970,0.039128213,0.037461745,0.035794004,0.034127536,0.032461069,0.030793328,0.029128134,0.027460392,0.025793975,0.024127457,0.022459716,0
01/03/1970,0.000742442,0.000982766,0.001222555,0.001462878,0.001703202,0.001942991,0.00218385,0.002423638,0.002663473,0.002904286,0.003144074,0.008333333
01/04/1970,-0.039688922,-0.043594683,-0.047495452,-0.051401213,-0.055306973,-0.059207742,-0.063118493,-0.067019263,-0.07091893,-0.074830783,-0.078731553,0.016528926
01/05/1970,-0.002674804,-0.00796368,-0.013251568,-0.018540444,-0.023829319,-0.029117207,-0.03440707,-0.039694958,-0.044981284,-0.050272709,-0.055560597,0
01/06/1970,0.014243074,0.011408568,0.008574796,0.005740289,0.002905783,7.20E-05,-0.002763231,-0.005597003,-0.008432553,-0.011266016,-0.014099788,0.008130081
01/07/1970,0.028195181,0.031028168,0.033858439,0.036691426,0.039524413,0.042354685,0.045190387,0.048020659,0.050851709,0.053686633,0.056516905,0
01/08/1970,-0.019746494,-0.014478011,-0.009203197,-0.003934713,0.00133377,0.006608584,0.011870738,0.017145551,0.022419964,0.027682519,0.032957332,0.008064516
01/09/1970,0.02870005,0.029522601,0.030340545,0.031163096,0.031985646,0.032803591,0.033630746,0.034448691,0.035264692,0.036093792,0.036911736,0
01/10/1970,-0.008565994,-0.009075865,-0.009582816,-0.010092687,-0.010602558,-0.011109508,-0.0116223,-0.01212925,-0.012636451,-0.013148992,-0.013655942,0.016
01/11/1970,0.016867799,0.016455201,0.016048018,0.01563542,0.015222822,0.014815639,0.014397627,0.013990444,0.013586608,0.013165248,0.012758065,0
01/12/1970,0.007368624,0.011148,0.014926276,0.018705651,0.022485027,0.026263302,0.030043779,0.033822054,0.03760042,0.041380806,0.045159081,0.007874016
01/01/1971,0.001962862,0.006035477,0.010105487,0.014178102,0.018250717,0.022320728,0.026395946,0.030465957,0.034533676,0.038611187,0.042681197,0.015625
01/02/1971,0.007240474,0.008079289,0.008917057,0.009755871,0.010594685,0.011432453,0.012272314,0.013110082,0.013947649,0.014787711,0.015625479,0
01/03/1971,0.050644621,0.049489363,0.048328466,0.047173208,0.04601795,0.044857054,0.043707434,0.042546537,0.041386231,0.040236021,0.039075124,0.015384615
01/04/1971,-0.017525184,-0.010805063,-0.004084867,0.002635254,0.009355376,0.016075571,0.022795619,0.029515814,0.036233005,0.042956057,0.049676252,0.015151515
01/05/1971,-0.010616615,-0.008030397,-0.00544302,-0.002856803,-0.000270585,0.002316792,0.00490185,0.007489227,0.010074038,0.012661662,0.015249039,0.007462687
01/06/1971,0.005070109,0.007572212,0.010070871,0.012572974,0.015075077,0.017573736,0.020079284,0.022577943,0.025077126,0.027582149,0.030080808,0.007407407
01/07/1971,-7.26E-05,-0.000762617,-0.001452676,-0.002142725,-0.002832774,-0.003522834,-0.004212872,-0.004902932,-0.005596231,-0.00628303,-0.00697309,0.007352941
01/08/1971,0.005600972,0.004776007,0.003953928,0.003128964,0.002303999,0.00148192,0.000654071,-0.000168008,-0.000990424,-0.001817937,-0.002640016,0.00729927
01/09/1971,0.040578429,0.035679335,0.030769662,0.025870569,0.020971475,0.016061802,0.011173288,0.006263615,0.00135153,-0.003534573,-0.008444246,0
01/10/1971,0.006454105,0.00266852,-0.001116748,-0.004902332,-0.008687917,-0.012473185,-0.016259086,-0.020044354,-0.023830574,-0.027615523,-0.031400791,0
01/11/1971,0.010469393,0.009079719,0.007687719,0.006298045,0.004908372,0.003516372,0.002129024,0.000737024,-0.000654963,-0.002042324,-0.003434323,0.007246377
01/12/1971,-0.004696922,0.002088831,0.008871982,0.015657735,0.022443489,0.029226639,0.036014996,0.042798147,0.049578961,0.056369654,0.063152804,0.007194245
01/01/1972,0.000788644,0.004059348,0.00732642,0.010597123,0.013867827,0.017134899,0.020409234,0.023676306,0.026938889,0.030217713,0.033484785,0
01/02/1972,-0.008172013,-0.003772825,0.000630015,0.005029203,0.00942839,0.01383123,0.018226766,0.022629606,0.027030554,0.031427982,0.035830822,0.007142857
01/03/1972,0.002391444,0.0036799,0.004968056,0.006256512,0.007544967,0.008833124,0.010121879,0.011410035,0.012697128,0.013986946,0.015275103,0.007092199
01/04/1972,0.007788194,0.008389107,0.008989223,0.009590135,0.010191048,0.010791164,0.011392873,0.011992989,0.012591579,0.013194814,0.01379493,0.007042254
01/05/1972,-0.028216029,-0.024099207,-0.019972394,-0.015855572,-0.011738751,-0.007611938,-0.003505107,0.000621706,0.004750644,0.008855349,0.012982162,0.006993007
01/06/1972,0.043507577,0.043487878,0.043471848,0.04345215,0.043432451,0.043416421,0.043393054,0.043377024,0.043363694,0.043337627,0.043321597,0.006944444
01/07/1972,-0.002442684,-0.000459698,0.001521519,0.003504505,0.005487491,0.007468708,0.009453462,0.01143468,0.013415539,0.015400651,0.017381869,0
01/08/1972,-0.025203605,-0.019613709,-0.014019259,-0.008429363,-0.002839466,0.002754983,0.008340327,0.013934776,0.019527887,0.025114569,0.030709018,0.013793103
01/09/1972,0.030815861,0.028320037,0.025818785,0.023322961,0.020827138,0.018325885,0.015835491,0.013334238,0.010834513,0.008342591,0.005841339,0
01/10/1972,0.029868085,0.031642551,0.033420048,0.035194514,0.03696898,0.038746477,0.040517912,0.042295409,0.04407276,0.045844341,0.047621837,0.013605442
01/11/1972,-0.005058966,4.35E-06,0.005067628,0.010130945,0.015194262,0.020257538,0.025320897,0.030384173,0.035446959,0.040510808,0.045574084,0.006711409
01/12/1972,-0.002101843,8.21E-05,0.002266479,0.004450437,0.006634395,0.008818759,0.011002311,0.013186675,0.015373711,0.017554591,0.019738955,0.006666667
01/01/1973,-0.003619369,-0.003765988,-0.003915323,-0.004061942,-0.00420856,-0.004357896,-0.004501798,-0.004651133,-0.004797471,-0.00494437,-0.005093706,0
01/02/1973,-0.026956572,-0.024178981,-0.021398291,-0.0186207,-0.01584311,-0.01306242,-0.010287928,-0.007507238,-0.004725536,-0.001952057,0.000828633,0.006622517
01/03/1973,0.010882596,0.010116064,0.009348007,0.008581476,0.007814944,0.007046888,0.006281882,0.005513825,0.004745562,0.003980762,0.003212705,0.006578947
01/04/1973,0.00326139,-0.002195728,-0.007653131,-0.01311025,-0.018567368,-0.024024771,-0.029481605,-0.034939008,-0.040398928,-0.045853245,-0.051310648,0.019607843
01/05/1973,-0.012448683,-0.013995612,-0.015545947,-0.017092877,-0.018639807,-0.020190142,-0.021733666,-0.023284001,-0.024832571,-0.02637786,-0.027928196,0.012820513
01/06/1973,-0.000898216,-0.000969953,-0.001040302,-0.001112038,-0.001183775,-0.001254124,-0.001327249,-0.001397598,-0.001466762,-0.001541071,-0.00161142,0
01/07/1973,-0.019702193,-0.012925714,-0.006144499,0.000631979,0.007408458,0.014189673,0.020961415,0.02774263,0.03452418,0.041295587,0.048076802,0.006329114
01/08/1973,0.008487516,0.005901204,0.00332184,0.000735528,-0.001850785,-0.004430148,-0.007023409,-0.009602773,-0.012181595,-0.014775398,-0.017354761,0.006289308
01/09/1973,0.030415215,0.031915353,0.033414696,0.034914834,0.036414972,0.037914315,0.039415247,0.04091459,0.042412682,0.043914866,0.045414209,0.00625
01/10/1973,0.011936221,0.011490104,0.011042328,0.01059621,0.010150093,0.009702317,0.009257857,0.008810082,0.008361351,0.007917846,0.007470071,0.02484472
01/11/1973,-0.010433018,-0.016983099,-0.02352379,-0.030073871,-0.036623952,-0.043164643,-0.049724114,-0.056264805,-0.062804959,-0.069364967,-0.075905658,0.006060606
01/12/1973,0.004915403,0.003631974,0.002347464,0.001064035,-0.000219394,-0.001503904,-0.002786253,-0.004070763,-0.005353131,-0.006637621,-0.007922131,0.012048193
01/01/1974,-0.019095366,-0.013239228,-0.007376973,-0.001520835,0.004335303,0.010197558,0.016047579,0.021909834,0.027771016,0.03362211,0.039484366,0.011904762
01/02/1974,-0.019299724,-0.016334173,-0.013361007,-0.010395455,-0.007429904,-0.004456738,-0.001498801,0.001474364,0.004445506,0.007405467,0.010378633,0.017647059
01/03/1974,-0.022595225,-0.02599669,-0.029399339,-0.032800805,-0.03620227,-0.039604919,-0.043005201,-0.046407849,-0.04981027,-0.05321078,-0.056613429,0.005780347
01/04/1974,-0.010474158,-0.012296597,-0.014122846,-0.015945286,-0.017767725,-0.019593974,-0.021412604,-0.023238853,-0.025066685,-0.026883732,-0.028709981,0.034482759
01/05/1974,0.046299572,0.039055867,0.031803667,0.024559962,0.017316257,0.010064057,0.002828848,-0.004423353,-0.011674038,-0.018910762,-0.026162963,0.011111111
01/06/1974,-0.040165952,-0.038616109,-0.037054292,-0.03550445,-0.033954607,-0.03239279,-0.030854922,-0.029293105,-0.027728605,-0.02619342,-0.024631603,0.010989011
01/07/1974,0.007256072,0.002349733,-0.002558927,-0.007465266,-0.012371605,-0.017280265,-0.022184283,-0.027092943,-0.032004263,-0.036905621,-0.041814281,0.005434783
01/08/1974,-0.021973962,-0.026280861,-0.030579945,-0.034886843,-0.039193742,-0.043492825,-0.047807538,-0.052106622,-0.056404703,-0.060720419,-0.065019503,0.005405405
01/09/1974,0.050175678,0.037503203,0.024816081,0.012143606,-0.00052887,-0.013215992,-0.02587382,-0.038560942,-0.051250051,-0.063905892,-0.076593014,0.010752688
01/10/1974,-0.02205197,-0.014484543,-0.006906789,0.000660638,0.008228065,0.015805819,0.023362918,0.030940672,0.038523791,0.046075525,0.05365328,0.021276596
01/11/1974,0.013625318,0.010623933,0.007623341,0.004621955,0.00162057,-0.001380022,-0.004382201,-0.007382793,-0.010379184,-0.013385564,-0.016386156,0.015625
01/12/1974,-0.012596909,-0.013826614,-0.01505201,-0.016281714,-0.017511419,-0.018736814,-0.019970828,-0.021196224,-0.022420117,-0.023655633,-0.024881028,0.015384615
01/01/1975,0.048924201,0.060247872,0.071554314,0.082877985,0.094201656,0.105508098,0.116848998,0.12815544,0.139446307,0.150802782,0.162109224,0.02020202
01/02/1975,-0.00394036,0.002709748,0.009363709,0.016013817,0.022663924,0.029317885,0.03596414,0.042618101,0.049271051,0.055918316,0.062572277,0.014851485
01/03/1975,0.052065554,0.048670857,0.045260417,0.04186572,0.038471022,0.035060582,0.031681628,0.028271188,0.024858239,0.021481794,0.018071354,0.019512195
01/04/1975,-0.017320429,-0.00983348,-0.002340558,0.005146392,0.012633341,0.020126263,0.02760724,0.035100162,0.042592712,0.050074061,0.057566983,0.033492823
01/05/1975,0.026536655,0.027168794,0.027800369,0.028432508,0.029064647,0.029696222,0.030328926,0.0309605,0.031593072,0.032224779,0.032856354,0.041666667
01/06/1975,0.036415897,0.039961189,0.04351084,0.047056132,0.050601423,0.054151074,0.057692007,0.061241657,0.064791849,0.068332241,0.071881892,0.017777778
01/07/1975,0.027567755,0.022689774,0.017806074,0.012928092,0.008050111,0.003166411,-0.001705852,-0.006589552,-0.011474852,-0.016345515,-0.021229215,0.008733624
01/08/1975,-0.01834132,-0.016441467,-0.01453512,-0.012635268,-0.010735415,-0.008829068,-0.006935711,-0.005029363,-0.003122076,-0.001229658,0.000676689,0.008658009
01/09/1975,0.04329651,0.039654248,0.036007851,0.032365589,0.028723327,0.02507693,0.021438804,0.017792407,0.014145139,0.010507884,0.006861487,0.008583691
01/10/1975,0.011065121,0.014373868,0.017687583,0.020996329,0.024305076,0.027618791,0.030922569,0.034236284,0.037550266,0.040853778,0.044167493,0.012765957
01/11/1975,0.000661087,0.004031956,0.007402925,0.010773794,0.014144663,0.017515632,0.020886402,0.02425737,0.027628566,0.030999109,0.034370077,0.012605042
01/12/1975,0.027406433,0.025045603,0.022684372,0.020323542,0.017962712,0.015601482,0.013241052,0.010879822,0.008517235,0.006158162,0.003796932,0.012448133
01/01/1976,0.051572314,0.056409927,0.061234475,0.066072089,0.070909703,0.07573425,0.08058493,0.085409478,0.090229922,0.095084706,0.099909253,0.008196721
01/02/1976,-0.026864482,-0.023148965,-0.019424017,-0.0157085,-0.011992984,-0.008268035,-0.00456195,-0.000837002,0.002883346,0.006594031,0.010318979,0.012195122
01/03/1976,0.064564511,0.064258541,0.063953165,0.063647196,0.063341226,0.063035851,0.062729288,0.062423912,0.062120288,0.061811973,0.061506597,0.004016064
01/04/1976,0.034238485,0.033461345,0.032687199,0.031910059,0.03113292,0.030358773,0.029578641,0.028804494,0.028030778,0.027250215,0.026476068,0.02
01/05/1976,0.010433077,0.012357092,0.014284786,0.016208801,0.018132817,0.02006051,0.021980848,0.023908541,0.025836816,0.027756573,0.029684266,0.011764706
01/06/1976,0.016134187,0.0163673,0.016598547,0.01683166,0.017064773,0.017296021,0.017530999,0.017762247,0.017993354,0.018228473,0.018459721,0.003875969
01/07/1976,0.003408743,0.002453069,0.001498949,0.000543275,-0.000412398,-0.001366519,-0.002323745,-0.003277866,-0.004232559,-0.005189212,-0.006143333,0
01/08/1976,-0.007107287,-0.005802327,-0.004490042,-0.003185081,-0.001880121,-0.000567836,0.000729799,0.002042084,0.003354276,0.004652005,0.00596429,0.019305019
01/09/1976,0.064644846,0.064343995,0.06404804,0.063747189,0.063446337,0.063150382,0.062844634,0.062548679,0.062254201,0.061946977,0.061651022,0.011363636
01/10/1976,0.021751555,0.019574212,0.017405945,0.015228602,0.013051259,0.010882992,0.008696572,0.006528305,0.004362403,0.002173619,5.35E-06,0.018726592
01/11/1976,0.018106362,0.013819949,0.009524155,0.005237742,0.000951329,-0.003344465,-0.007621498,-0.011917291,-0.016215898,-0.020490118,-0.024785912,0.011029412
01/12/1976,-0.001195007,0.003732106,0.008655682,0.013582795,0.018509908,0.023433484,0.028364135,0.033287711,0.038209349,0.043141937,0.048065513,0.010909091
01/01/1977,0.021845633,0.018843603,0.015829521,0.01282749,0.00982546,0.006811378,0.003821399,0.000807317,-0.002214009,-0.005196744,-0.008210826,0.025179856
01/02/1977,-0.020810373,-0.018326312,-0.015836432,-0.01335237,-0.010868308,-0.008378428,-0.005900185,-0.003410305,-0.000922411,0.001557818,0.004047699,0.007017544
01/03/1977,0.081701858,0.0744267,0.067130845,0.059855687,0.05258053,0.045284674,0.038030215,0.030734359,0.02343545,0.016184044,0.008888188,0.010452962
01/04/1977,-0.008145315,-0.005575429,-0.003002107,-0.000432222,0.002137664,0.004710986,0.007277436,0.009850758,0.012422219,0.014990529,0.017563851,0.020689655
01/05/1977,0.000707578,0.000278315,-0.00014892,-0.000578183,-0.001007447,-0.001434681,-0.001865974,-0.002293208,-0.002722288,-0.003151735,-0.00357897,0.010135135
01/06/1977,0.006774433,0.009574152,0.012374887,0.015174606,0.017974324,0.020775059,0.023573762,0.026374497,0.029175316,0.031973934,0.034774669,0.013377926
01/07/1977,-0.000976922,-0.002100443,-0.003225085,-0.004348606,-0.005472128,-0.006596769,-0.00771917,-0.008843812,-0.009969626,-0.011090855,-0.012215496,0
01/08/1977,0.008562462,0.008760537,0.008957961,0.009156037,0.009354112,0.009551536,0.009750263,0.009947687,0.010143846,0.010343838,0.010541262,0.00660066
01/09/1977,0.09795299,0.08989484,0.081809548,0.073751398,0.065693248,0.057607956,0.049576949,0.041491657,0.033405294,0.025375358,0.017290066,0.003278689
01/10/1977,-0.033263231,-0.035145424,-0.037031011,-0.038913204,-0.040795397,-0.042680984,-0.044559784,-0.046445371,-0.048333589,-0.050209757,-0.052095344,0.003267974
01/11/1977,-0.011734259,-0.007508807,-0.003274632,0.000950819,0.00517627,0.009410445,0.013627173,0.017861348,0.022094615,0.026312251,0.030546426,0.006514658
01/12/1977,0.011255522,0.007965602,0.004662632,0.001372713,-0.001917207,-0.005220177,-0.008497046,-0.011800016,-0.015105357,-0.018379855,-0.021682825,0.003236246
01/01/1978,-0.02149281,-0.021148276,-0.020800651,-0.020456118,-0.020111584,-0.019763959,-0.019422517,-0.019074892,-0.018731571,-0.018385825,-0.0180382,0
01/02/1978,-0.020182102,-0.016258044,-0.012327123,-0.008403065,-0.004479007,-0.000548087,0.003369109,0.007300029,0.011229369,0.015148146,0.019079066,0.009677419
01/03/1978,0.043388642,0.047705835,0.052020161,0.056337353,0.060654546,0.064968872,0.069288931,0.073603257,0.077915438,0.082237642,0.086551967,0.006389776
01/04/1978,-0.008782824,-0.001995231,0.004798103,0.011585696,0.018373289,0.025166623,0.031948475,0.038741809,0.045536436,0.052316995,0.059110329,0.012698413
01/05/1978,-0.002966626,-0.000897471,0.001172166,0.003241321,0.005310477,0.007380113,0.009448788,0.011518424,0.013585347,0.015656735,0.017726371,0.003134796
01/06/1978,-0.002968011,-0.001125751,0.000716063,0.002558323,0.004400583,0.006242397,0.008085102,0.009926917,0.011766853,0.013611436,0.01545325,0.009375
01/07/1978,-0.005492282,-0.002461057,0.000567482,0.003598707,0.006629933,0.009658471,0.012692384,0.015720922,0.018748601,0.021783373,0.024811911,0.003095975
01/08/1978,-0.01112758,-0.007315909,-0.003502226,0.000309445,0.004121116,0.007934799,0.011744459,0.015558142,0.019369773,0.023181484,0.026995167,0.00617284
01/09/1978,0.015960816,0.014048287,0.012130098,0.010217568,0.008305038,0.006386849,0.004479979,0.00256179,0.000643518,-0.00126327,-0.003181459,0.003067485
01/10/1978,-0.027593455,-0.031002319,-0.034414367,-0.03782323,-0.041232094,-0.044644141,-0.048049822,-0.051461869,-0.054872174,-0.058279597,-0.061691644,0.003058104
01/11/1978,0.029098851,0.028746113,0.028395816,0.028043078,0.02769034,0.027340043,0.026984864,0.026634567,0.026283139,0.025929091,0.025578794,0.009146341
01/12/1978,-0.026873891,-0.026424714,-0.025980517,-0.02553134,-0.025082163,-0.024637966,-0.024183808,-0.023739611,-0.023295306,-0.022841257,-0.02239706,0.006042296
01/01/1979,0.012255151,0.01707944,0.021910749,0.026735038,0.031559328,0.036390637,0.041207907,0.046039216,0.050869053,0.055687794,0.060519104,0.009009009
01/02/1979,0.017713468,0.013234816,0.008747247,0.004268594,-0.000210059,-0.004697627,-0.009167365,-0.013654933,-0.018143649,-0.022612239,-0.027099807,0.005952381
01/03/1979,0.027385909,0.027159729,0.026924279,0.026698099,0.02647192,0.026236469,0.02601956,0.02578411,0.025547618,0.025331751,0.0250963,0.00591716
01/04/1979,-0.009261885,-0.007268786,-0.005276896,-0.003283797,-0.001290697,0.000701192,0.002695502,0.004687392,0.006678972,0.008673591,0.01066548,0.014705882
01/05/1979,0.014595855,0.012040906,0.009489393,0.006934444,0.004379495,0.001827982,-0.000730403,-0.003281916,-0.005833323,-0.008391815,-0.010943328,0.008695652
01/06/1979,-0.03273785,-0.031701725,-0.030664838,-0.029628713,-0.028592589,-0.027555702,-0.026520339,-0.025483452,-0.02444725,-0.023411203,-0.022374316,0.014367816
01/07/1979,-0.012796514,-0.013215157,-0.013638009,-0.014056652,-0.014475295,-0.014898146,-0.01531258,-0.015735432,-0.016158975,-0.016572717,-0.016995569,0.036827195
01/08/1979,0.003141517,0.006959758,0.010773798,0.014592039,0.01841028,0.02222432,0.026046763,0.029860802,0.033674187,0.037497285,0.041311324,0.010928962
01/09/1979,0.0195789,0.022438846,0.025300676,0.028160623,0.03102057,0.0338824,0.036740464,0.039602293,0.042465759,0.045322187,0.048184017,0.008108108
01/10/1979,-0.010557805,-0.010950026,-0.011339159,-0.01173138,-0.012123601,-0.012512734,-0.012908043,-0.013297176,-0.013683649,-0.014081618,-0.014470752,0.010723861
01/11/1979,-0.027300123,-0.026493494,-0.025683786,-0.024877156,-0.024070527,-0.023260818,-0.022457268,-0.021647559,-0.020837131,-0.0200343,-0.019224592,0.00795756
01/12/1979,0.000654395,0.00314033,0.005626335,0.00811227,0.010598205,0.01308421,0.015570075,0.01805608,0.020540281,0.02302795,0.025513955,0.007894737
01/01/1980,-0.016252864,-0.011037046,-0.00582851,-0.000612692,0.004603126,0.009811662,0.015034762,0.020243298,0.025451219,0.030674934,0.03588347,0.010443864
01/02/1980,-0.022465808,-0.019703427,-0.016944977,-0.014182596,-0.011420215,-0.008661765,-0.005895453,-0.003137003,-0.000377717,0.00238776,0.00514621,0.010335917
01/03/1980,0.034793524,0.026688585,0.018586992,0.010482052,0.002377113,-0.00572448,-0.013832767,-0.02193436,-0.030034622,-0.038144239,-0.046245832,0.012787724
01/04/1980,0.037813179,0.035361457,0.032909147,0.030457425,0.028005702,0.025553392,0.023102257,0.020649947,0.018197243,0.015746502,0.013294192,0.032828283
01/05/1980,0.006562883,0.007822554,0.009078912,0.010338583,0.011598255,0.012854612,0.014117597,0.015373955,0.016629345,0.017893297,0.019149655,0.007334963
01/06/1980,0.00280251,0.006959893,0.011117003,0.015274386,0.019431768,0.023588878,0.027746533,0.031903643,0.036061087,0.040218409,0.044375518,0.009708738
01/07/1980,0.005229002,0.00883623,0.012441136,0.016048364,0.019655593,0.023260498,0.02687005,0.030474955,0.034079523,0.037689413,0.041294318,0.007211538
01/08/1980,-0.03335687,-0.030206471,-0.027058764,-0.023908364,-0.020757965,-0.017610258,-0.014457167,-0.01130946,-0.008163286,-0.005008662,-0.001860954,0.00477327
01/09/1980,0.01590734,0.017065063,0.018220363,0.019378087,0.02053581,0.02169111,0.022851256,0.024006557,0.025162717,0.026322003,0.027477303,0.007125891
01/10/1980,-0.009233392,-0.007591657,-0.005955502,-0.004313766,-0.00267203,-0.001035875,0.000611441,0.002247596,0.003884839,0.005531068,0.007167223,0.004716981
01/11/1980,0.020301487,0.023655417,0.027010911,0.030364841,0.03371877,0.037074265,0.04042663,0.043782124,0.047140192,0.050489984,0.053845478,0.007042254
01/12/1980,-0.019449003,-0.020020364,-0.020589833,-0.021161194,-0.021732554,-0.022302024,-0.022875276,-0.023444745,-0.024016633,-0.024587466,-0.025156936,0.006993007
01/01/1981,0.011060319,0.010361763,0.009663935,0.008965379,0.008266823,0.007568995,0.006869711,0.006171883,0.005470619,0.004774771,0.004076943,0.00462963
01/02/1981,0.035164726,0.038624479,0.042086436,0.045546189,0.049005943,0.0524679,0.055925449,0.059387406,0.062849717,0.066306912,0.06976887,0.00921659
01/03/1981,0.007364259,0.008006609,0.008646594,0.009288944,0.009931294,0.010571279,0.011215994,0.011855979,0.012494205,0.013140678,0.013780663,0.020547945
01/04/1981,0.011575668,0.016115727,0.020657367,0.025197426,0.029737486,0.034279126,0.038817605,0.043359245,0.047898563,0.052439364,0.056981003,0.024608501
01/05/1981,0.031805718,0.03027411,0.028747169,0.027215562,0.025683954,0.024157013,0.022620739,0.021093798,0.019566038,0.018030583,0.016503642,0.008733624
01/06/1981,0.029139984,0.034285672,0.039440152,0.04458584,0.049731529,0.054886008,0.060022906,0.065177385,0.070331379,0.075468762,0.080623242,0.004329004
01/07/1981,0.00335766,0.004550626,0.005745711,0.006938677,0.008131643,0.009326728,0.010517574,0.01171266,0.012909133,0.014098591,0.015293677,0.004310345
01/08/1981,-0.007298253,-0.008944437,-0.010592434,-0.012238618,-0.013884801,-0.015532799,-0.017177168,-0.018825166,-0.020473199,-0.022117533,-0.02376553,0.008583691
01/09/1981,-0.004602601,-0.008702319,-0.012799038,-0.016898755,-0.020998472,-0.025095192,-0.029197907,-0.033294626,-0.037392935,-0.041494061,-0.04559078,0.006382979
01/10/1981,0.013017208,0.011118148,0.009217391,0.007318331,0.005419272,0.003518514,0.001621152,-0.000279605,-0.002181336,-0.004077724,-0.005978482,0.006342495
01/11/1981,0.0286341,0.027909252,0.027179028,0.026454181,0.025729334,0.02499911,0.024279639,0.023549416,0.022820161,0.022099721,0.021369497,0.006302521
01/12/1981,-0.007291423,-0.005908122,-0.004521429,-0.003138127,-0.001754825,-0.000368133,0.001011778,0.002398471,0.00378479,0.005165075,0.006551767,0.004175365
01/01/1982,0.030053632,0.026503365,0.022952301,0.019402034,0.015851767,0.012300702,0.008751232,0.005200168,0.001651209,-0.001900366,-0.00545143,0.004158004
